event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2352,"24 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Malang,Klojen,Malang,-7.9797,112.6304,1,Tribunnews,National,"On 24 February 2015, a group of students held a peaceful protest in Malang city, East Java province, against a lecturer in the university whom they consider arrogant.",0,"crowd size=no report",1649355998
IDN276,"24 February 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Vigilante Group (Indonesia)",5,"Civilians (Indonesia)",,7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,Banten,"South Tangerang",Ciputat,"South Tangerang",-6.2886,106.7178,2,"Jakarta Post",National,"On 24 February 2015, an alleged motorcycle thief in Pondok Aren, South Tangerang, Banten, south of Jakarta, was burnt to death by an angry mob.",1,,1650490679
IDN2351,"23 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Pamekasan,Proppo,Pamekasan,-7.1547,113.4379,1,Kompas,National,"On 23 February 2015, dozens of students held a peaceful protest outside Pamekasan regent office in Pamekasan city, East Java province. They demanded the regent fulfill his election campaign promises.",0,"crowd size=dozens",1649355998
IDN2350,"23 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","GERINDRA: Great Indonesia Movement Party",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Mojokerto,Mojoanyar,Mojoanyar,-7.4715,112.4834,1,Tempo,National,"On 23 February 2015, a group of GERINDRA: Great Indonesia Movement Party members held a peaceful protest in front of the party's branch office in Mojoanyar district, Mojokerto regency, East Java province, questioning the transparency of the party's stakeholders. They sealed the office.",0,"crowd size=no report",1649355998
IDN2349,"23 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Malang,Klojen,Malang,-7.9797,112.6304,1,Tribunnews,National,"On 23 February 2015, a group of students held a peaceful protest in Malang city, East Java province, against a lecturer at the university they consider arrogant.",0,"crowd size=no report",1649355998
IDN273,"23 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Semarang,"West Ungaran",Ungaran,-7.1397,110.405,2,"Jakarta Post",National,"On 23 February 2015, the truck's drivers staged a demonstration in front of the Central Java Gubernatorial office in Ungaran area (Semarang, Central Java), demanding the loosening of the limit of the weighbridge permit for a truck.",0,,1650490679
IDN274,"23 February 2015",2015,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Indonesia)",,3,,,0,30,,360,"Southeast Asia",Indonesia,"West Java",Depok,"Pancoran Mas",Depok,-6.3975,106.8119,1,"Jakarta Post",National,"On 23 February 2015, in Depok, West Java, a bomb exploded on in a men's toilet. No casualties were reported in the incident. The purpose and actors behind the attack are unknown.",0,,1650490679
IDN275,"23 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,1,"Jakarta Post",National,"On 23 February 2015, around 20 activists of the Association of Indonesian Muslim University Students (KAMMI) staged a protest in the capital of Banda Aceh against the recent comments of Australian Premier Tony Abbott, who condemned the planned executions of Australian drug convicts.",0,,1650490679
IDN272,"22 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 22 February 2015, students and activists paint a police post with white paint during a demonstration to save the Corruption Eradication Commission (KPK) at the Hotel Indonesia traffic circle in Central Jakarta.",0,,1663790297
IDN2348,"21 February 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","PP: Pancasila Youth",5,"Rioters (Indonesia)","IPK: The Association for Youth Employment",5,55,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Tribunnews,National,"On 21 February 2015, a riot broke out between PP: Pancasila Youth and IPK: The Association for Youth Employment in Medan city, North Sumatra province. IPK members were angry as PP's member put a banner in front of IPK's banner. They threw rocks at each other.",0,"crowd size=no report",1649355998
IDN2346,"20 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Central Bogor",Bogor,-6.5944,106.7891,1,JPNN,National,"On 20 February 2015, a group of protesters held a peaceful protest in Bogor city, West Java province to support Corruption Eradication Commission.",0,"crowd size=no report",1649355998
IDN2347,"20 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Kompas,National,"On 20 February 2015, dozens of protesters staged a peaceful protest outside the Regional People's Representative Council building in Surabaya city, East Java province, demanding the Indonesian president inaugurate the candidate for Indonesian Chief Police and clear his name from a corruption case.",0,"crowd size=dozens",1649355998
IDN270,"20 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,"Jakarta Post",National,"On 20 February 2015, protesters staged a rally in front of the Malaysian Embassy in South Jakarta to condemn a move by the neighboring country's government to declare lumpia (fried spring rolls) a national dish.",0,,1659475468
IDN271,"20 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 20 February 2015, a group of aggrieved Indonesians protested in front of the Malaysian Embassy in Central Jakarta over ownership of the popiah.",0,,1663790297
IDN2345,"17 February 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,Yogyakarta,Sleman,Pakem,Pakem,-7.5792,110.4288,1,Kompas,National,"On 17 February 2015, thousands of people held a demonstration in Pakem district, Sleman regency, Yogyakarta. They were against sand mining in Merapi slope. They blockaded a road to prevent mining trucks entering the area.",0,"crowd size=thousands",1649355998
IDN2344,"15 February 2015",2015,3,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia); Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Jayawijaya,Wamena,Wamena,-4.0951,138.9449,1,"Papuans Behind Bars",Other,"Around 15 February 2015 (month of), a Papuan man was forced into a vehicle and dragged along the ground and beaten in Wamena town (Jayawijaya regency, Papua province), after he began looking into the disappearance of his friend. In detention, he was tortured before being released days later.",0,,1657632894
IDN2341,"14 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Women (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Malang,Klojen,Malang,-7.9797,112.6304,1,Tribunnews,National,"On 14 February 2015, 50 girls commemorated Valentine's Day by performing a flash mob protest in Malang city, East Java province, voicing their concern regarding violence against women and children.",0,"crowd size=50",1649355998
IDN2342,"14 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Tribunnews,National,"On 14 February 2015, around 500 people held a peaceful protest in Surabaya city, East Java province, demanding the closure of an Islamic university in Surabaya, which allegedly taught deviant Islam.",0,"crowd size=around 500",1649355999
IDN2343,"14 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Women (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,Tribunnews,National,"On 14 February 2015, around 70 protesters, the majority of whom were women, held a flash mob protest in Yogyakarta city, Yogyakarta province, commemorating Valentine's day and voicing their concern regarding violence against women.",0,"crowd size=around 70",1649355999
IDN2340,"14 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,"Tempo; Tribunnews",National,"On 14 February 2015, dozens of protesters held a peaceful protest outside a police station in Batam city, Riau Islands province, demanding the police investigate an attack against civilians a day before.",0,"crowd size=dozens",1667339305
IDN2337,"13 February 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Civilians (Indonesia)","Labor Group (Indonesia)",7,57,,360,"Southeast Asia",Indonesia,"West Sulawesi","North Mamuju",Baras,Baras,-1.5663,119.3363,1,Kompas,National,"On 13 February 2015, a group of rioters held a demonstration out in Baras district, North Mamuju regency, West Sulawesi province, at a disputed plot of land claimed by the rioters and a palm oil company. The North Mamuju regent visited the site accompanied by the company representative. The rioters brought long machetes and chased the company employees. They also blockaded a road.",0,"crowd size=no report",1649355999
IDN2338,"13 February 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)","Military Forces of Indonesia (2014-)",3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,"Tempo; Tribunnews",National,"On 13 February 2015, an unidentified armed group, allegedly affiliated with the military, abducted 11 civilians in Batam city, Riau Islands province. The group beat the victims, forcing them to admit that they killed a military officer earlier that day. The victims were severely wounded. They were released afterward.",0,,1667339305
IDN2339,"13 February 2015",2015,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)","Military Forces of Indonesia (2014-)",7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,"Tempo; Tribunnews",National,"On 13 February 2015, an unidentified armed group killed an off-duty, unarmed military officer with a screwdriver in Batam city, Riau Islands province. The motive of the attack was unclear.",1,,1667339305
IDN2335,"12 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Gresik,Gresik,-7.1538,112.6561,1,Tribunnews,National,"On 12 February 2015, hundreds of labourers held a peaceful protest in Gresik district, Gresik regency, East Java province, demanding their overtime payment.",0,"crowd size=hundreds",1649355999
IDN2336,"12 February 2015",2015,1,"Strategic developments","Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","FBR: Betawi Brotherhood Forum",7,17,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Babakan Madang","Babakan Madang",-6.5208,106.8481,1,Kompas,National,"On 12 February 2015, Indonesian police arrested 39 people, including members of FBR: Betawi Brotherhood Forum, who engaged in a riot a night before in Sentul, Babakan Madang, Bogor regency, West Java province. The riot was triggered by an anti-Shiah banner installed in front of a mosque.",0,,1649355999
IDN268,"11 February 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Shiite Muslim Group (Indonesia)",5,"Rioters (Indonesia)","Sunni Muslim Group (Indonesia); Police Forces of Indonesia (2014-); Private Security Forces (Indonesia)",5,55,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Central Bogor",Bogor,-6.5944,106.7891,1,"Jakarta Post; US State Department",Other-National,"On 11 February 2015, a group of Shia Muslims reportedly from four different community organizations confronted the mosque's management in Sentul, Bogor demanding that they remove a banner depicting the words 'Az-Zikra residents against Shia' which led to a clash, including with security guards. Police arrested 34 of the Shia demonstrators on assault charges. NGOs reported that while in custody, police forced the Shia detainees to repent and renounce their faith.",0,"crowd size=no report",1618531598
IDN2334,"11 February 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","FBR: Betawi Brotherhood Forum",5,"Civilians (Indonesia)","Muslim Group (Indonesia)",7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Java",Bogor,"Babakan Madang","Babakan Madang",-6.5208,106.8481,1,Kompas,National,"On 11 February 2015, around 40 people, including FBR mass organization members, raided a mosque in Sentul sub-district, Babakan Madang district (Bogor regency, West Java province). They questioned an anti-Shiah banner installed in front of the mosque's gate and beat a civilian.",0,"crowd size=around 40",1650982771
IDN2333,"11 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,Tribunnews,National,"On 11 February 2015, dozens of students held a peaceful protest in front of the local council's office in Batam city, Riau Islands province, regarding the dismissal of a student organization at their university.",0,"crowd size=dozens",1667339305
IDN2332,"10 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Mojokerto,Pacet,Pacet,-7.669,112.5432,1,Tribunnews,National,"On 10 February 2015, hundreds of farmers held a peaceful protest in Pacet district, Cianjur regency, West Java province, opposing a plan to relocate their farm land.",0,"crowd size=hundreds",1649355999
IDN2331,"09 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Kalimantan","East Kutai","North Sangatta","North Sangatta",0.5506,117.4932,1,Tribunnews,National,"On 9 February 2015, 250 labourers at a palm oil company held a peaceful protest in Sangatta district, East Kutai regency, East Kalimantan province, demanding the payment of their salary.",0,"crowd size=250",1649355999
IDN267,"09 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,"Jakarta Post",National,"On 9 February 2015, members of the Srikandi Pekat group staged a demonstration in support of the police at the South Jakarta District Court in Jakarta demanding the court issue its judgment immediately in the police pre-trial challenge to the Corruption Eradication Commission (KPK).",0,,1659475468
IDN2330,"08 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 8 February 2015, a group of protesters staged a peaceful protest in Makassar city, South Sulawesi province, demanding the Indonesian president protect the Corruption Eradication Commission's members.",0,"crowd size=no report",1649355999
IDN2329,"07 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Kompas,National,"On 7 February 2015, hundreds of protesters staged a peaceful protest in Surabaya city, East Java province, demanding the closure of an Islamic university in Surabaya, which allegedly teaches a 'deviant' Islam.",0,"crowd size=hundreds",1649355999
IDN2327,"06 February 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","FPI: Islamic Defenders Front; Muslim Group (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Detik,National,"On 6 February 2015, hundreds of people held a demonstration in Medan city, North Sumatra province, regarding intimidation towards Ughyur Muslims in China. The rioters were from several Muslim groups, including FPI: Islamic Defenders Front. They burned China's flag.",0,"crowd size=hundreds",1649355999
IDN2328,"06 February 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Lampung,"East Lampung",Purbolinggo,Purbolinggo,-4.9666,105.4715,1,Kompas,National,"On 6 February 2015, a riot broke out in Purbolinggo district, East Lampung regency, Lampung province. Two rioters threw a Molotov bomb to villagers' houses, burned the houses. The police intervened, shot the rioters. Women and children from the village had to be evacuated to other villages. The cause of the riot was unclear.",0,"crowd size=no report",1649355999
IDN265,"06 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,JPNN,National,"On 6 February 2015, three groups of protesters, including a labour group, held a peaceful protest in front of Corruption Eradication Commission in South Jakarta City, Jakarta province, showing their support for the commission.",0,"crowd size=no report",1659475468
IDN266,"06 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,Tempo,National,"On 6 February 2015, Save Indonesia Alliance staged protest outside KPK office in South Jakarta against the dispute of National Police and KPK. They support the National police.",0,,1659475469
IDN264,"05 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,"Jakarta Post",National,"On 5 February 2015, Around 50 Papuan students affiliated with the Papuan Students and Community Solidarity Forum held a rally in front of the Mandala Monument for West Papua Freedom in Makassar to protest PT Freeport Indonesia (PT FI)'s plan to build a smelter in Gresik.",0,,1650490679
IDN262,"04 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Fishers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,"Jakarta Post",National,"On 4 February 2015, fishers participate in a rally in front of the North Sumatra Governor's office in Medan, North Sumatra protesting a new regulation limiting sales of lobsters, mangrove crabs and blue crabs.",0,,1650490679
IDN263,"04 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 4 February 2015, a group of students representing the Islamic Students Association (HMI) staged a protest against evictions in front of the Menteng district office in Central Jakarta.",0,,1663790297
IDN261,"03 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,"Jakarta Post",National,"On 3 February 2015, dozens of members of the Muhammadiyah Students Association (IMM) staged a rally at their North Sumatra headquarters in Medan protesting the alleged kidnappings by police officers related to corruption allegations against acting Central Tapanuli regent Syukron Jamilan Tanjung.",0,,1650490679
IDN2325,"02 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"Southeast Sulawesi",Kendari,Kadia,Kendari,-3.9778,122.515,1,Kompas,National,"On 2 February 2015, dozens of protesters staged a peaceful protest outside a police station in Kendari City, Southeast Sulawesi province. They demanded an investigation of an attack by the police two weeks before, which led to a civilian death.",0,"crowd size=dozens",1649355999
IDN2324,"02 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","AMP: Papuan Students Alliance; Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 2 February 2015, a group of students from AMP: Papuan Students Alliance held a peaceful protest in Bandung city, West Java province, demanding the government stop exploiting Papua resources.",0,"crowd size=no report",1649355999
IDN2326,"02 February 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,JPNN,National,"On 2 February 2015, a group of students held a peaceful protest in front of South Jakarta court in South Jakarta City, Jakarta province, supporting the head of police, who became a suspect in a corruption case.",0,"crowd size=no report",1659475468
IDN2323,"30 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Tasikmalaya,Tawang,Tasikmalaya,-7.3443,108.2241,1,Tribunnews,National,"On 30 January 2015, dozens of people held a peaceful protest in Tasikmalaya city, West Java province, demanding the government speed up the issuance of their legal documents, such as ID cards, family cards, and land certificates.",0,"crowd size=dozens",1667339305
IDN2322,"29 January 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Civilians (Indonesia); Journalists (Indonesia); Papuan Ethnic Group (Indonesia)",5,"Unidentified Armed Group (Indonesia)",,3,35,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,HumanRightsPapua,Other,"On 29 January 2015, a group of Papuan demonstrators erected a road block in Manokwari city, West Papua province, and a journalist who was covering it was maltreated by a group of unknown perpetrators. They took his mobile phone and also maltreated the camera man.",0,"crowd size=no report",1618531527
IDN2321,"29 January 2015",2015,1,"Political violence","Violence against civilians",Attack,"TPNPB: West Papua National Liberation Army",,2,"Civilians (Indonesia)","Labor Group (Indonesia)",7,27,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,"Lanny Jaya",Tiom,Tiom,-3.9236,138.455,2,Tempo,National,"On 29 January 2015, 20 members of TPNPB: West Papua Liberation Army shot ten construction workers and burned heavy equipment in Lanny Jaya regency, Papua province, coded at Tiom district. They opposed the development of the regency by the Indonesian government and demanded independence.",0,"crowd size=20",1649355999
IDN260,"29 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,"Jakarta Post",National,"On 29 January 2015, protesters rally in front of the regional headquarters of the Indonesian Democratic Party of Struggle (PDI-P) in Yogyakarta calling on the PDI-P to not interfere with how President Joko 'Jokowi' Widodo runs his government.",0,,1650490679
IDN2320,"29 January 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","GPII: Indonesian Islamic Youth Movement; Muslim Group (Indonesia); Students (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Detik,National,"On 29 January 2015, dozens of students from GPII held a demonstration to commemorate the 100th day of Indonesian president in the office in Central Jakarta City, Jakarta province. They burned tires and a motorbike and blockaded a road. The police intervened.",0,"crowd size=dozens",1663790297
IDN2319,"28 January 2015",2015,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,"Papuans Behind Bars",Other,"On 28 January 2015, Papuan students, led by the Independent Student Forum, staged a demonstration in Jayapura city, Papua province, calling for accountability in the case of the Bloody Paniai event on 8 December 2014. It was dispersed by police as they claimed they did not have permission to demonstrate.",0,"crowd size=no report",1618531526
IDN2318,"28 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,1,Kompas,National,"On 28 January 2015, dozens of protesters held a peaceful protest outside the local council building in Banda Aceh city, Aceh, regarding human rights violations in Aceh.",0,"crowd size=dozens",1649355999
IDN259,"28 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia); Labor Group (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 28 January 2015, hundreds of Indonesian activists - including students, farmers and members of labor organizations - rallied outside the presidential palace in Jakarta to protest the nomination of a corruption suspect to head the national police.",0,,1663790297
IDN2317,"27 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Christian Group (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Nusa Tenggara","West Sumba",Loli,Waikaboebak,-9.6475,119.3889,1,"Tribunnews; Kompas",National,"On 27 January 2015, about 500 protesters, including some students and Christian priests, held a peaceful protest outside a police headquarter in Waikabubak district, West Sumba regency, East Nusa Tenggara province, regarding the rape case of a student in the district. They demanded the death sentence for the offender.",0,"crowd size=about 500",1649355999
IDN258,"27 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Mataram,Mataram,Mataram,-8.5833,116.1167,1,"Jakarta Post",National,"On 27 January 2015, around 150 hotel and restaurant employees, tour guides and those working in the hospitality sector in Lombok, Mataram, West Nusa Tenggara (NTB), took to the streets on in protest at Mataram city hall against ministerial circular banning administrations from holding activities outside their office.",0,,1650490679
IDN2316,"26 January 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Bima,Woha,Woha,-8.5621,118.6681,1,Tempo,National,"On 26 January 2015, thousands of rioters held a demonstration in front of Bima regent's office in Woha district, Bima regency, West Nusa Tenggara province, demanding the government revoke mining permits in Bima. They burned the regent's office.",0,"crowd size=thousands",1649355999
IDN2315,"26 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,1,Tribunnews,National,"On 26 January 2015, a group of human rights violations victims held a peaceful protest in front of the local council building in Banda Aceh city, Aceh province, demanding a justice.",0,"crowd size=no report",1649355999
IDN257,"26 January 2015",2015,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Indonesia)",,3,"Military Forces of Indonesia (2014-)","Police Forces of Indonesia (2014-)",1,13,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,2,"Jakarta Post",National,"On 26 January 2015, a gunfight between unidentified militants and a joint military and police force occurred in Ratungkaya village, Tangkura subdistrict, South Coastal Poso district, in Poso regency, Central Sulawesi. No fatalities were reported.",0,,1650490679
IDN255,"25 January 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,"Jakarta Post",National,"On 25 January 2015, large number of people protested in Bandung, West Java against the criminal charges laid against Corruption Eradication Commission (KPK) commissioners.",0,,1650490679
