event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN147,"31 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Jayapura,Sentani,Sentani,-2.5691,140.5127,1,"Jakarta Post",National,"On 31 March 2016, in Sentani (Jayapura, Papua), the Puhiri customary community protested the construction of the 20th National Games (PON XX) main stadium.",0,,1651182390
IDN2785,"29 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On 29 March 2016, a group of people, including some students, held a peaceful protest in Binamu district, Jeneponto regency, South Sulawesi province, regarding the poor implementation of the public healthcare system.",0,"crowd size=no report",1649355997
IDN146,"29 March 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Labor Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,1,"Jakarta Post",National,"On 29 March 2016, in Poso (Central Sulawesi), thousands of miners and residents protested a government plan to stop illegal mining activities in the park and clashed with police; there were at least 21 injuries.",0,,1651182391
IDN2786,"29 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Suku Anak Dalam Tribal Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jambi,Jambi,Jelutung,Jambi,-1.6,103.6166,1,Kompas,National,"On 29 March 2016, 217 Suku Anak Dalam indigenous tribe members rallied on Lintas Timur Road, Sungai Lilin district (Musi Banyuasin regency, South Sulawesi province) as a part of a 'long march' from Jambi city to Jakarta. They demanded the government solve agrarian conflicts in Jambi. They started the march on 17 March 2016.",0,"crowd size=217",1663076930
IDN2784,"28 March 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On 28 March 2016, a group of people held a demonstration in front of a local council building in Binamu district, Jeneponto regency, South Sulawesi province, demanding transparency of the regional budget allocation. They tried to burn a tire. The police intervened. A policeman punched a rioter.",0,"crowd size=no report",1649355997
IDN2783,"28 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Fishers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Rembang,Pamotan,Rembang,-6.7833,111.4666,1,Tribunnews,National,"On 28 March 2016, thousands of fishers held a peaceful protest in front of a local council building in Rembang city, Central Java province, opposing the ban of a traditional fishing tool. The government banned the tool as it damaged coral reefs in the ocean.",0,"crowd size=thousands",1649355997
IDN2782,"26 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 26 March 2016, dozens of students held a peaceful protest in Makassar city, South Sulawesi province, demanding the government speed up infrastructure development in Mamasa regency, South Sulawesi province.",0,"crowd size=dozens",1649355997
IDN2780,"23 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Civilians (Indonesia); Journalists (Indonesia); Papuan Ethnic Group (Indonesia); Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Papua,Jayapura,"North Jayapura",Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 23 March 2016, a demonstration was held by university students in front of the new campus of Cenderawasih University in Jayapura city, Papua province, against the planned visit to Papua by the Indonesian Coordinating Minister for Political, Legal and Security Affairs. During the demonstration a Papuan journalist was intimidated by the police, saying he should stop taking pictures and continued to challenge his presence at the demonstration.",0,"crowd size=no report",1618531620
IDN2781,"23 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Bali,Denpasar,"North Denpasar",Denpasar,-8.65,115.2166,1,Tribunnews,National,"On 23 March 2016, around a thousand of conventional taxi drivers held a peaceful protest in Denpasar City, Bali province, opposing the presence of online ride-hailing services in Bali. With a significantly cheaper fare, online services have become very popular. It has decreased the demand for conventional taxis.",0,"crowd size=around 1,000",1649355997
IDN145,"22 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,Tribunnews,National,"On 22 March 2016, thousands of conventional taxi drivers held a peaceful protest on the main road of South Jakarta city, Jakarta province, opposing the presence of online ride-hailing services in Indonesia. They prevented vehicles from entering the road, causing a huge traffic jam. The online service allegedly decreased the demand for the conventional taxi.",0,"crowd size=thousands",1659475470
IDN144,"21 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"West Jakarta",Kebonjeruk,"Jakarta - West",-6.1683,106.7588,1,"Jakarta Post",National,"On 21 March 2016, in Palmerah (West Jakarta, Jakarta), hundreds of activists from six labor groups flocked to the Central Jakarta District Court to support 26 people standing trial after being arrested at a demonstration in October.",0,,1659475468
IDN143,"20 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Bali,Denpasar,"North Denpasar",Denpasar,-8.65,115.2166,1,"Jakarta Post",National,"On 20 March 2016, thousands of Balinese people stage a protest in Denpasar City (Denpasar, Bali) voicing their opposition to the reclamation project in Benoa Bay.",0,"crowd size=thousands",1644331223
IDN2779,"18 March 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Mappi,Obaa,Obaa,-6.5246,139.3222,1,HumanRightsPapua,Other,"On 18 March 2016, a police officer shot a Papuan man during a police patrol in front of Silo Congregation at Kepi sub-district, Obaa district (Mappi regency, Papua province). According to the police, he'd resisted arrest and tried to attack the police officers.",0,,1657632894
IDN2778,"17 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Tribunnews,National,"On 17 March 2016, dozens of Muslim students held a peaceful protest in Medan city, North Sumatra province, demanding an investigation into a prisoner's death in Toba Samosir prison, North Sumatra.",0,"crowd size=dozens",1649355997
IDN9742,"17 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Suku Anak Dalam Tribal Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jambi,Jambi,Jelutung,Jambi,-1.6,103.6166,1,Mongabay,Other,"On 17 March 2016, around 1,000 Suku Anak Dalam indigenous tribes started a 'long march' from Jambi city (Jambi province) to Jakarta. They demanded the government solve agrarian conflicts in Jambi.",0,"crowd size=around 1,000",1663076930
IDN2777,"16 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jambi,Jambi,Jelutung,Jambi,-1.6,103.6166,1,Tribunnews,National,"On 16 March 2016, more than 200 hundred farmers held a peaceful protest in Jambi city, Jambi province, demanding the Jambi government solve agrarian conflicts in Jambi.",0,"crowd size=more than 200",1649355997
IDN142,"15 March 2016",2016,1,"Political violence",Battles,"Armed clash","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,12,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,2,"Jakarta Post",National,"On March 15 in Poso (Central Sulawesi), two suspected members of the East Indonesia Mujahidin (MIT) Islamic militant group led by Santoso were killed during a gunfight with the military and the police.",2,,1622068233
IDN2776,"15 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,1,Tribunnews,National,"On 15 March 2016, a group of students held a peaceful protest in Banda Aceh city, Aceh province, regarding a regular blackout in their city. They demanded the state-owned electricity company improve its service.",0,"crowd size=no report",1649355997
IDN141,"14 March 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Kompas,National,"On 14 March 2016, thousands of conventional taxi drivers held a peaceful protest in Central Jakarta City, Jakarta province, opposing the presence of online ride-hailing services in Jakarta. With a significantly cheaper fare, online services became very popular. It decreased the demand for conventional taxi.",0,"crowd size=thousands",1663790297
IDN2775,"11 March 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Prisoners (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"Central Java",Klaten,Klatentengah,Klaten,-7.7058,110.6063,2,"US State Department",Other,"On 11 March 2016, a 'terrorist' suspect died in police custody near Klaten city, Central Java province.",1,,1618531618
IDN2774,"11 March 2016",2016,1,"Political violence","Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Detachment 88",,1,"Civilians (Indonesia)","Prisoners (Indonesia); JI: Jemaah Islamiyah",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"Central Java",Klaten,Cawas,Cawas,-7.7622,110.7002,1,"Jakarta Post; Watch Indonesia",Other-National,"On 11 March 2016, a 'terrorist' suspected of being affiliated with Neo Jemaah Islamiyah (a younger cell of JI) died en route to Yogyakarta after being arrested on 8 March and tortured during interrogation by members of Detachment 88 in Cawas district, Klaten regency, Central Java province. He had arrested outside the mosque in Pogung village. His torture include officers kneeling on his body and breaking his lungs, causing a perforated lung that eventually caused his death.",1,,1600193282
IDN2772,"11 March 2016",2016,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)","HTI: Hizbut Tahrir Indonesia; Muslim Group (Indonesia)",3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Lampung,"West Tulang Bawang","Gunung Terang","Gunung Terang",-4.3508,105.0146,1,Tribunnews,National,"On 11 March 2016, members of HTI: Hizbut Tahrir Indonesia kidnapped two villagers from Terang Sakti village in Gunung Terang district, West Tulangbawang regency, Lampung province. The reason was unclear. The victims founded dead later with stab and gunshot wounds.",2,,1649355997
IDN2773,"11 March 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,Lampung,"West Tulang Bawang","Gunung Terang","Gunung Terang",-4.3508,105.0146,1,Tribunnews,National,"On 11 March 2016, around 500 villagers from Terang Sakti village rioted in Gunung Terang district, West Tulangbawang regency, Lampung province, after they found out that two people from their village were kidnapped and killed by HTI: Hizbut Tahrir Indonesia. The rioters burned six motorcycles and three houses, and destroyed a house. The reason for the kidnapping was unclear.",0,"crowd size=500",1649355997
IDN2771,"07 March 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Muslim Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"West Java",Bekasi,"South Bekasi",Bekasi,-6.2349,106.99,1,"US State Department",Other,"On 7 March 2016, approximately 700 demonstrators who said they represented the Bekasi Islamic Outreach Forum staged a demonstration in front of the Santa Clara Church construction site in Bekasi city, West Java province, as they claimed the church's permit was invalid. 1,750 officers were dispatched to guard the site, initially securing the location. Later, the bulk of demonstrators moved to the mayor's office to demonstrate, and the remaining 150 officers were incapable of preventing demonstrators from damaging the site and spray-painting messages on it.",0,"crowd size=700",1618531617
IDN140,"28 February 2016",2016,1,"Political violence",Battles,"Armed clash","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-)",,1,12,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,1,"Jakarta Post",National,"On 28 February 2016, in Poso (Central Sulawesi), a suspected member of the East Indonesia Mujahidin (MIT) was killed by police in crossfire during the joint Operation Tinombala.",1,,1651182393
IDN2770,"26 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jambi,"Sungai Penuh","Sungai Penuh","Sungai Penuh",-2.1089,101.3217,1,Tribunnews,National,"On 26 February 2016, 25 high school students held a peaceful protest in front of a local council building in Sungai Penuh city, Jambi province, regarding alleged corruption by their school's management. In the last two years, the school hadn't distributed government funds aimed to help students from low-income families.",0,"crowd size=25",1649876513
IDN2769,"24 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)","Muslim Group (Indonesia)",3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,HRW,Other,"On 24 February 2016, hours after a crackdown on LGBT solidarity demonstrators, a group of seven unidentified men violently attacked a waria (transgendered women) while she was walking home in downtown Yogyakarta city. They attacked and ran away screaming 'Allahuakbar'.",0,,1618531616
IDN2768,"24 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Lampung,"Bandar Lampung","North Teluk Betung","Bandar Lampung",-5.4291,105.2611,1,Tribunnews,National,"On 24 February 2016, hundreds of port workers held a peaceful protest in Bandar Lampung City, Lampung province, demanding an investigation into a corruption case involving the port's management.",0,"crowd size=hundreds",1649876513
IDN2767,"23 February 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)",,6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,Tribunnews,National,"On 23 February 2016, Indonesian police intervened and dispersed an illegal protest, held by hundreds of protesters, in Yogyakarta city, Yogyakarta province, as another group already staging a protest at the same site. The intervention was aimed at avoiding a clash between the rival protestors.",0,"crowd size=hundreds",1649876513
IDN139,"23 February 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Pulau Temiang Communal Group (Indonesia)",5,"Rioters (Indonesia)","Anak Dalam Communal Group (Indonesia)",5,55,,360,"Southeast Asia",Indonesia,Jambi,Tebo,"Tebo Ulu","Pulau Temiang",-1.2427,102.2295,1,"Jakarta Post",National,"On 23 February 2016, in Pulau Temiang (Tebo, Jambi), a clash involving Pulau residents and Anak Dalam tribe members broke out after the former allegedly attacked the latter's camp over land on an oil palm plantation located a few hundred meters from the village.",0,,1651182393
IDN137,"23 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","GP Ansor: Gerakan Pemuda Ansor; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Banyumas,"East Purwokerto",Purwokerto,-7.4213,109.2344,2,"Jakarta Post",National,"On 23 February 2016, near Purwokerto (Banyumas, Central Java), a coalition of youth organizations in the Banyumas regency had protested an Islam Defenders Front (FPI) leader's impending visit, arguing that Banyumas was a secure place and that there was no need for an FPI presence in the regency.",0,"crowd size=no report",1656429564
IDN2766,"23 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Riau,Dumai,"West Dumai",Dumai,1.6681,101.4338,1,Tribunnews,National,"On 23 February 2016, a group of laborers held a peaceful protest in front of a palm oil company's management building in Dumai city, Riau province. They demanded the company give them jobs.",0,"crowd size=no report",1667339305
IDN138,"23 February 2016",2016,1,Demonstrations,Protests,"Protest with intervention","Protesters (Indonesia)","PSI: Indonesian Solidarity Party; LGBTQ+ (Indonesia); Women (Indonesia); Men (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,,360,"Southeast Asia",Indonesia,Yogyakarta,Yogyakarta,Danurejan,Yogyakarta,-7.795,110.369,1,"HRW; Tempo",Other-National,"On 23 February 2016, around 150 PSI political party members and supporters of LGBT communities held a rally for LGBT rights in Yogyakarta city (Yogyakarta province). At the same location, members of the Muslim group FUI held a counter-protest against the presence and the legality of the LGBT movement. The police intervened and engaged in light pushing with the protesters. The protesters claimed the police officers grabbed female protesters' breasts and hit male protesters' genital with batons. The police forces also shouted homophobic slurs against them.",0,"crowd size=around 150; sexual violence",1680031796
IDN2765,"22 February 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Detik,National,"On 22 February 2016, a group of people held a demonstration in Surabaya city, East Java province, demanding the government repair a damaged road. They blockaded the road with blocks of woods.",0,"crowd size=no report",1649876513
IDN2764,"22 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Mojokerto,Magersari,Mojokerto,-7.4666,112.4333,1,Detik,National,"On 22 February 2016, dozens of people held a peaceful protest in front of a hospital in Mojokerto city, East Java province, after the hospital allegedly neglected two dying patients, which led to their deaths.",0,"crowd size=dozens",1649876513
IDN2763,"21 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 21 February 2016, a group of people held a peaceful protest in Central Jakarta City, Jakarta province, opposing the revision of the anti-corruption bill. It would allegedly weaken the anti-corruption commission.",0,"crowd size=no report",1663790297
IDN2762,"20 February 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Muslim Group (Indonesia); PMII: Indonesian Islamic Student Movement; Students (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,Tempo,National,"On 20 February 2016, a riot broke out in front of anti- commission building in South Jakarta city, Jakarta province. A group of students from PMII: Indonesian Islamic Student Movement held a demonstration demanding the commission's head step down. They burned a tire, threw eggs at the building, and threw rocks at the police. The police shot a water cannon and arrested two rioters.",0,"crowd size=no report",1659475469
IDN2761,"19 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 19 February 2016, a group of students held a peaceful protest in Bandung city, West Java province, against the LGBT community. They deemed LGBT as a sexual deviation.",0,"crowd size=no report",1649355997
IDN136,"19 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 19 February 2016, in Gambir (Central Jakarta), around 200 residents staged a protest in front of City Hall against the administration's eviction plan for the area.",0,,1663790297
IDN2760,"17 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Papua",Kaimana,"Arguni Bawah","Arguni Bawah",-3.2559,133.5294,1,HumanRightsPapua,Other,"On 17 February 2016, military personnel beat a Papuan man at Lokbon village, Arguni district, Kaimana regency, Papua province, after the man complained that the military were not allowed to hunt animals on tribal land without the consent of the indigenous community.",0,,1576600005
IDN2759,"17 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Kediri,"Kediri City",Kediri,-7.8166,112.0166,1,Tribunnews,National,"On 17 February 2016, hundreds of villagers held a peaceful protest in Kediri city, East Java province, opposing the firing of their village's head.",0,"crowd size=hundreds",1649876513
IDN2758,"15 February 2016",2016,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,"Civilians (Indonesia)",,7,37,"Civilian targeting",360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,3,HRW,Other,"On 15 February 2016, a group of unidentified men threw stones at waria (transgendered women) at a public space in a city in South Sulawesi province, that was popular as a gathering place for waria. They also hit them with batons, threatened with swords, and threw a firework at them.",0,,1618531613
IDN6374,"15 February 2016",2016,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)",,1,"JAD: Jemaah Ansharut Daulah",,2,12,,360,"Southeast Asia",Indonesia,"West Nusa Tenggara",Bima,"West Rasanae",Bima,-8.4601,118.727,1,"Institute for Policy Analysis of Conflict",Other,"On 15 February 2016, Indonesian police forces shot dead a JAD member in Bima city (West Nusa Tenggara province) during an armed clash. The militant was allegedly involved in a killing of the Ambalawi police head in 2014.",1,,1627396589
IDN2757,"15 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,1,Kompas,National,"On 15 February 2016, dozens of protesters held a peaceful protest in front of the General Election Committee building in Poso city, Poso regency, Central Sulawesi province, opposing the inauguration of Poso's new regent. They accused the election of having administrative flaws.",0,"crowd size=dozens",1649355997
IDN135,"15 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,"Jakarta Post",National,"On 15 February 2016, in Medan (North Sumatra), hundreds of people living along a railway line staged a demonstration to oppose their planned eviction to make way for a railway track to connect Medan and Belawan Port.",0,,1651182393
IDN2755,"11 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 11 February 2016, dozens of people from several Muslim organizations held a peaceful protest in Bandung city, West Java province, against the LGBT community. They deemed LGBT as a sexual deviation.",0,"crowd size=dozens",1649355997
IDN2756,"11 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Gresik,Gresik,-7.1538,112.6561,1,Tribunnews,National,"On 11 February 2016, dozens of people, including some fishpond farmers, held a peaceful protest in front of an industrial port project in Gresik city, East Java province. They demanded the port management hire local residents for the project. They also complained that the project was disrupting water flow to local fishponds.",0,"crowd size=dozens",1649876513
IDN134,"11 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Jakarta Post",National,"On 11 February 2016, in Gambir (Central Jakarta, Jakarta), contract workers from state institutions from across the country demonstrated outside the State Palace because after years of part-time employment, they demanded that the government promote their status to that of civil servants.",0,,1663790297
IDN2754,"09 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Cianjur,Cianjur,Cianjur,-6.8222,107.1394,1,Tribunnews,National,"On 9 February 2016, hundreds of laborers held a peaceful protest in Cianjur city, Cianjur regency, West Java province, to protest unfair treatment by their company. They demanded permanent employee status instead of a contract status.",0,"crowd size=hundreds",1649876513
IDN133,"09 February 2016",2016,1,"Political violence",Battles,"Armed clash","MIT: Mujahidin Indonesia Timur",,2,"Police Forces of Indonesia (2014-)",,1,12,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,Poso,Poso,-1.3959,120.752,1,"Jakarta Post",National,"On 9 February 2016, in Poso (Central Sulawesi), three people, including a member of the police's mobile brigade (Brimob), are dead following a gun battle between the police and members of the East Indonesia Mujahidin (MIT) militant group.",3,,1651182394
IDN2753,"06 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia); FSPMI: Federation of Indonesian Metal Workers Union",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Tribunnews,National,"On 6 February 2016, a group of laborers from FSPMI: Federation of Indonesian Metal Workers Union held a peaceful protest in Surabaya City, East Java province, regarding the termination of 10,000 laborers from various sectors in the last few months. They also demand the government recall cheap labor bills. Similar protests were held in several other cities in Indonesia.",0,"crowd size=no report",1649876513
IDN2751,"06 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia); FSPMI: Federation of Indonesian Metal Workers Union",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,Tribunnews,National,"On 6 February 2016, a group of laborers from FSPMI: Federation of Indonesian Metal Workers Union held a peaceful protest in Medan City, North Sumatra province, regarding the termination of 10,000 laborers from various sectors in the last few months. They also demand the government recall cheap labor bills. Similar protests were held in several other cities in Indonesia.",0,"crowd size=no report",1649876513
IDN2752,"06 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia); FSPMI: Federation of Indonesian Metal Workers Union",6,,,0,60,,360,"Southeast Asia",Indonesia,"Central Java",Semarang,"Central Samalang",Semarang,-6.9913,110.426,1,Tribunnews,National,"On 6 February 2016, a group of laborers from FSPMI: Federation of Indonesian Metal Workers Union held a peaceful protest in Semarang City, Central Java province, regarding the termination of 10,000 laborers from various sectors in the last few months. They also demand the government recall cheap labor bills. Similar protests were held in several other cities in Indonesia.",0,"crowd size=no report",1649876513
IDN2750,"06 February 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","FSPMI: Federation of Indonesian Metal Workers Union; Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tribunnews,National,"On 6 February 2016, thousands of laborers from FSPMI: Federation of Indonesian Metal Workers Union held a peaceful protest in front of the presidential palace in Central Jakarta City, Jakarta province, regarding the termination of 10,000 laborers from various sectors in the last few months. They also demand the government recall cheap labor bills. Similar protests were held in several other cities in Indonesia.",0,"crowd size=thousands",1663790297
